time,Population,hotspot
April 2016,536650262.64543253,China
May 2016,537913353.7711605,China
June 2016,538033907.453995,China
July 2016,537843930.4437064,China
August 2016,537442230.5564315,China
September 2016,537144267.2653441,China
October 2016,538535540.219222,China
November 2016,540168073.8283913,China
December 2016,539883834.3940686,China
January 2017,538820237.8923862,China
February 2017,540576283.4944131,China
March 2017,541114880.4160105,China
April 2017,540238026.799905,China
May 2017,541608750.460276,China
June 2017,541881456.2569852,China
July 2017,541059387.3976661,China
August 2017,542895590.5545875,China
September 2017,543460680.4529985,China
October 2017,544326669.39393,China
November 2017,544664281.7064451,China
December 2017,542637182.3382947,China
January 2018,543445502.4333429,China
February 2018,545246038.0025669,China
March 2018,545585788.5823143,China
April 2018,545964531.608377,China
May 2018,549599011.4813302,China
June 2018,546762064.5432165,China
July 2018,547680474.606773,China
August 2018,547880146.0237708,China
September 2018,547961256.2854462,China
October 2018,547379774.012567,China
November 2018,548809462.0747023,China
December 2018,547674449.8961549,China
January 2019,548586223.4303895,China
February 2019,548729554.8046106,China
March 2019,549634488.5092018,China
April 2019,552208199.5088865,China
May 2019,548486440.5498466,China
June 2019,551374306.6527066,China
July 2019,549496832.3656774,China
August 2019,551000965.2552668,China
September 2019,552916570.617822,China
October 2019,552287236.1882632,China
November 2019,551555433.7469969,China
December 2019,552284729.0612205,China
December 2000,574489346.3131095,Ganges
January 2001,573221593.9903513,Ganges
February 2001,576684896.9928722,Ganges
March 2001,580363909.7119777,Ganges
April 2001,575359725.5782689,Ganges
May 2001,576178913.1142039,Ganges
June 2001,583062980.9026861,Ganges
July 2001,581179261.7396959,Ganges
August 2001,577907353.9226897,Ganges
September 2001,582123405.8557341,Ganges
October 2001,579593090.1312212,Ganges
November 2001,580431829.3211244,Ganges
December 2001,583607254.9568213,Ganges
January 2002,577296417.2913592,Ganges
February 2002,578788718.7556957,Ganges
March 2002,583441166.1954932,Ganges
April 2002,582806201.082693,Ganges
May 2002,588062001.6113316,Ganges
June 2002,584857533.6554228,Ganges
July 2002,584015744.2225717,Ganges
August 2002,594463158.0317951,Ganges
September 2002,589696621.636791,Ganges
October 2002,591510424.8196098,Ganges
November 2002,587406963.001337,Ganges
December 2002,591175412.3217787,Ganges
January 2003,594239029.3313447,Ganges
February 2003,590919170.2777499,Ganges
March 2003,596798777.0485178,Ganges
April 2003,594429767.7832907,Ganges
May 2003,596311718.6948837,Ganges
June 2003,596161264.9598844,Ganges
July 2003,605185223.5697477,Ganges
August 2003,599854787.7231113,Ganges
September 2003,597259778.9147332,Ganges
October 2003,604373480.8897141,Ganges
November 2003,598451673.9779217,Ganges
December 2003,604065253.9240499,Ganges
January 2004,597739189.5520138,Ganges
February 2004,600735911.6901835,Ganges
March 2004,606650104.9422908,Ganges
April 2004,609347571.7609389,Ganges
May 2004,608324715.3044957,Ganges
June 2004,608263247.8191789,Ganges
July 2004,608511088.6966684,Ganges
August 2004,605484988.1770613,Ganges
September 2004,608905207.5438275,Ganges
October 2004,610633566.9340947,Ganges
November 2004,616581188.3675009,Ganges
December 2004,615070867.6854699,Ganges
January 2005,608983390.4804158,Ganges
February 2005,616859302.9556288,Ganges
March 2005,615335155.2256497,Ganges
April 2005,615290199.4521923,Ganges
May 2005,620477489.0944095,Ganges
June 2005,622800382.6983345,Ganges
July 2005,623365205.4819046,Ganges
August 2005,618396990.948157,Ganges
September 2005,621088405.0144802,Ganges
October 2005,624117741.3949782,Ganges
November 2005,627189644.4230858,Ganges
December 2005,623242933.247516,Ganges
January 2006,625156773.120302,Ganges
February 2006,623027908.0107934,Ganges
March 2006,623574608.1753656,Ganges
April 2006,631199341.6260988,Ganges
May 2006,633916018.4043416,Ganges
June 2006,630097162.0829546,Ganges
July 2006,634584587.0675819,Ganges
August 2006,633383929.72407,Ganges
September 2006,630968458.0668873,Ganges
October 2006,635226052.3222557,Ganges
November 2006,640080299.3519982,Ganges
December 2006,635746407.8880745,Ganges
January 2007,642034709.9284725,Ganges
February 2007,629062062.8119515,Ganges
March 2007,641387798.9052439,Ganges
April 2007,639900529.7773097,Ganges
May 2007,639543658.9922192,Ganges
June 2007,641804204.6792432,Ganges
July 2007,635809496.9123733,Ganges
August 2007,642655255.8639851,Ganges
September 2007,645535151.3843173,Ganges
October 2007,650195359.1896524,Ganges
November 2007,644508504.9940147,Ganges
December 2007,644470707.9925908,Ganges
January 2008,646469785.5929252,Ganges
February 2008,652166065.7171247,Ganges
March 2008,651127485.948933,Ganges
April 2008,649246817.7945147,Ganges
May 2008,653665868.5747652,Ganges
June 2008,653257929.7246592,Ganges
July 2008,657106095.9901865,Ganges
August 2008,652521215.0665202,Ganges
September 2008,654745551.0266099,Ganges
October 2008,655477217.9745666,Ganges
November 2008,652887704.6377915,Ganges
December 2008,659692732.9543643,Ganges
January 2009,660571098.959594,Ganges
February 2009,660714045.584532,Ganges
March 2009,660814766.508085,Ganges
April 2009,657878410.3471516,Ganges
May 2009,662153409.8420509,Ganges
June 2009,663408000.5362656,Ganges
July 2009,662840881.4627084,Ganges
August 2009,665970208.5204935,Ganges
September 2009,668847638.8535067,Ganges
October 2009,674745490.8488019,Ganges
November 2009,670041730.4558284,Ganges
December 2009,671281007.4246019,Ganges
January 2010,671125815.8081508,Ganges
February 2010,665935256.0714575,Ganges
March 2010,673093862.7269765,Ganges
April 2010,674332886.2777439,Ganges
May 2010,683253377.0241389,Ganges
June 2010,675361631.0525389,Ganges
July 2010,677925674.605974,Ganges
August 2010,677756289.7846928,Ganges
September 2010,674930902.7307892,Ganges
October 2010,683546703.2755134,Ganges
November 2010,683195423.1561123,Ganges
December 2010,684245158.1645045,Ganges
January 2011,679696074.3671715,Ganges
February 2011,688507128.5367466,Ganges
March 2011,680173809.0266188,Ganges
April 2011,687907843.1121471,Ganges
May 2011,694323748.8152608,Ganges
June 2011,684845031.4211712,Ganges
July 2011,687334204.6118711,Ganges
August 2011,690664052.2791668,Ganges
September 2011,689768453.3436024,Ganges
October 2011,687358445.5483278,Ganges
November 2011,693862273.3512641,Ganges
December 2011,691173652.816529,Ganges
January 2012,697341551.0149428,Ganges
February 2012,693757500.890999,Ganges
March 2012,702965400.8821937,Ganges
April 2012,696251008.5732331,Ganges
May 2012,698806627.7247974,Ganges
June 2012,703641650.908898,Ganges
July 2012,697854849.8425049,Ganges
August 2012,703764468.8963256,Ganges
September 2012,708413384.0945426,Ganges
October 2012,699729064.561016,Ganges
November 2012,706750062.0539078,Ganges
December 2012,708020666.9765593,Ganges
January 2013,710841338.096189,Ganges
February 2013,705202587.6045157,Ganges
March 2013,705902607.083002,Ganges
April 2013,713119803.4675319,Ganges
May 2013,713418716.6004193,Ganges
June 2013,714346767.8714252,Ganges
July 2013,715714172.9318007,Ganges
August 2013,713379332.5613004,Ganges
September 2013,717499652.9295266,Ganges
October 2013,718750069.139742,Ganges
November 2013,716478653.4129016,Ganges
December 2013,726117217.2958997,Ganges
January 2014,722583662.7104032,Ganges
February 2014,718140493.5283098,Ganges
March 2014,725287449.6777598,Ganges
April 2014,720957155.8796741,Ganges
May 2014,727888499.5434036,Ganges
June 2014,730226440.4266248,Ganges
July 2014,724701807.4851497,Ganges
August 2014,731742889.3801615,Ganges
September 2014,731010635.8338736,Ganges
October 2014,733438812.422071,Ganges
November 2014,738118162.4088109,Ganges
December 2014,732051135.8543899,Ganges
January 2015,731499126.7190267,Ganges
February 2015,732187605.610375,Ganges
March 2015,733463189.0491425,Ganges
April 2015,737063311.6239003,Ganges
May 2015,739559672.853536,Ganges
June 2015,740485605.2367935,Ganges
July 2015,743422261.4465541,Ganges
August 2015,741851966.40889,Ganges
September 2015,747788842.5913038,Ganges
October 2015,743171814.4381232,Ganges
November 2015,754250487.0668328,Ganges
December 2015,748380514.6400714,Ganges
January 2016,744592502.9549419,Ganges
February 2016,745029983.982356,Ganges
March 2016,751276967.4409275,Ganges
April 2016,750075645.3349218,Ganges
May 2016,754309024.7364829,Ganges
June 2016,754656515.0495766,Ganges
July 2016,753950414.4976754,Ganges
August 2016,752522584.7302864,Ganges
September 2016,751447391.4460794,Ganges
October 2016,756116505.1087191,Ganges
November 2016,761603736.8771869,Ganges
December 2016,760577205.8221731,Ganges
January 2017,756893804.6440891,Ganges
February 2017,762795339.8512936,Ganges
March 2017,764564914.9661134,Ganges
April 2017,761516317.2889079,Ganges
May 2017,766110199.6117983,Ganges
June 2017,766969351.0168062,Ganges
July 2017,764109174.975439,Ganges
August 2017,770283193.36888,Ganges
September 2017,772136259.2182753,Ganges
October 2017,775014374.0787244,Ganges
November 2017,776094165.125966,Ganges
December 2017,769137674.6075643,Ganges
January 2018,771801578.4016063,Ganges
February 2018,777838364.9412855,Ganges
March 2018,778917554.2904245,Ganges
April 2018,780121177.4079262,Ganges
May 2018,792394878.4141454,Ganges
June 2018,782667261.8183177,Ganges
July 2018,785708104.4036666,Ganges
August 2018,786303001.3360115,Ganges
September 2018,786494867.9936856,Ganges
October 2018,784437059.0123674,Ganges
November 2018,789213206.9201393,Ganges
December 2018,785273758.8023481,Ganges
January 2019,788281695.5803106,Ganges
February 2019,788677432.3170642,Ganges
March 2019,791670972.6113669,Ganges
April 2019,800328408.2607327,Ganges
May 2019,787588320.8496407,Ganges
June 2019,797313678.0891572,Ganges
July 2019,790842950.6207086,Ganges
August 2019,795864521.2321415,Ganges
September 2019,802284828.7515262,Ganges
October 2019,800056959.3103639,Ganges
November 2019,797477814.2566137,Ganges
December 2019,799868396.0891734,Ganges
December 2000,9695929.389131878,Greece
January 2001,9692229.2981406,Greece
February 2001,9694359.047410848,Greece
March 2001,9696961.498784242,Greece
April 2001,9688657.19179711,Greece
May 2001,9687597.695914099,Greece
June 2001,9693942.680666344,Greece
July 2001,9689552.529525012,Greece
August 2001,9683382.81905406,Greece
September 2001,9686440.142770233,Greece
October 2001,9681253.223379925,Greece
November 2001,9680148.855369408,Greece
December 2001,9681992.832558531,Greece
January 2002,9672373.502779394,Greece
February 2002,9672369.586800665,Greece
March 2002,9676438.094755407,Greece
April 2002,9673812.855734412,Greece
May 2002,9678505.95463725,Greece
June 2002,9672714.447184173,Greece
July 2002,9669893.794289218,Greece
August 2002,9680924.81045676,Greece
September 2002,9673208.445048876,Greece
October 2002,9673660.144659784,Greece
November 2002,9666760.85252584,Greece
December 2002,9669621.163739588,Greece
January 2003,9670878.44608718,Greece
February 2003,9664269.693649115,Greece
March 2003,9669240.64147112,Greece
April 2003,9663803.57314955,Greece
May 2003,9663685.969338477,Greece
